lat,lon,umap_x,umap_y,grid_x_norm,grid_y_norm,grid_x,grid_y,pixel_x,pixel_y
43.254118,-95.221455,14.20091,4.372986,0.42105263157894735,0.3157894736842105,8.0,6.0,512.0,384.0
42.126554,-96.522247,14.665014,4.290156,0.631578947368421,0.3684210526315789,12.0,7.0,768.0,448.0
36.545666,-104.723514,12.500908,6.8747215,0.631578947368421,0.5789473684210527,12.0,11.0,768.0,704.0
42.858194,-72.030708,10.72722,1.8336401,0.2631578947368421,0.05263157894736842,5.0,1.0,320.0,64.0
34.950182,-110.263314,11.435385,8.62606,0.5789473684210527,0.8421052631578947,11.0,16.0,704.0,1024.0
61.347518,-153.841681,-1.3299671,3.722554,0.0,0.9473684210526315,0.0,18.0,0.0,1152.0
44.002634,-99.324092,13.362215,4.81225,0.9473684210526315,0.5263157894736842,18.0,10.0,1152.0,640.0
67.728008,-162.588209,-3.214676,2.5132391,0.10526315789473684,0.3157894736842105,2.0,6.0,128.0,384.0
33.684108,-88.834729,13.240247,1.3195959,0.7368421052631579,0.05263157894736842,14.0,1.0,896.0,64.0
41.736609,-78.217031,11.118701,1.7461227,0.6842105263157894,0.10526315789473684,13.0,2.0,832.0,128.0
39.989323,-74.86284,12.1039295,2.4396415,0.21052631578947367,0.10526315789473684,4.0,2.0,256.0,128.0
68.153763,-147.592967,-2.3259652,2.9917302,0.15789473684210525,0.42105263157894735,3.0,8.0,192.0,512.0
64.399349,-160.927667,-3.4891453,2.6335135,0.0,0.2631578947368421,0.0,5.0,0.0,320.0
42.269163,-97.506113,15.015247,4.226467,0.7368421052631579,0.3684210526315789,14.0,7.0,896.0,448.0
35.485804,-102.157254,12.842363,7.380167,0.5789473684210527,0.5789473684210527,11.0,11.0,704.0,704.0
60.472049,-163.321216,-3.5896761,2.7343366,0.05263157894736842,0.3157894736842105,1.0,6.0,64.0,384.0
37.218334,-89.523093,12.462569,2.6082482,0.9473684210526315,0.2631578947368421,18.0,5.0,1152.0,320.0
35.859437,-100.122879,12.957562,7.075002,0.8421052631578947,0.6842105263157894,16.0,13.0,1024.0,832.0
38.355374,-117.484998,11.342653,8.848926,0.2631578947368421,0.6842105263157894,5.0,13.0,320.0,832.0
38.283759,-116.673496,11.212912,8.765381,0.47368421052631576,0.8421052631578947,9.0,16.0,576.0,1024.0
45.980835,-121.998848,8.839409,6.2792277,0.7368421052631579,0.8421052631578947,14.0,16.0,896.0,1024.0
30.663388,-100.963116,13.497307,7.4338512,0.42105263157894735,0.47368421052631576,8.0,9.0,512.0,576.0
37.476678,-113.416163,8.884385,7.2505393,0.42105263157894735,0.894736842105263,8.0,17.0,512.0,1088.0
32.441517,-92.076014,13.093587,1.5172373,0.21052631578947367,0.0,4.0,0.0,256.0,0.0
62.654125,-149.874351,-1.6815475,3.0916448,0.0,0.8421052631578947,0.0,16.0,0.0,1024.0
33.638854,-103.8996,12.422127,7.9741125,0.2631578947368421,0.47368421052631576,5.0,9.0,320.0,576.0
42.52824,-72.42385,10.588299,1.9060745,0.7368421052631579,0.15789473684210525,14.0,3.0,896.0,192.0
40.648008,-114.457779,10.862079,8.520149,0.6842105263157894,1.0,13.0,19.0,832.0,1216.0
65.314848,-146.000369,-0.759463,5.3198695,0.21052631578947367,0.7894736842105263,4.0,15.0,256.0,960.0
35.108755,-111.288046,11.634456,8.378594,0.8421052631578947,0.9473684210526315,16.0,18.0,1024.0,1152.0
34.575958,-77.816804,13.149248,0.82405466,0.631578947368421,0.0,12.0,0.0,768.0,0.0
48.076326,-107.369448,11.048319,6.577268,0.8421052631578947,0.7368421052631579,16.0,14.0,1024.0,896.0
34.831819,-91.488324,12.515146,1.551669,1.0,0.10526315789473684,19.0,2.0,1216.0,128.0
42.051457,-72.5306,12.152548,2.5473673,0.6842105263157894,0.21052631578947367,13.0,4.0,832.0,256.0
59.25805,-134.96961,-1.8551862,2.6922636,0.05263157894736842,0.5789473684210527,1.0,11.0,64.0,704.0
37.973582,-112.209044,8.817584,7.151975,0.3684210526315789,0.8421052631578947,7.0,16.0,448.0,1024.0
41.545552,-98.617201,13.548636,4.9714785,0.631578947368421,0.42105263157894735,12.0,8.0,768.0,512.0
45.601851,-100.891727,13.150209,4.948708,0.47368421052631576,0.3684210526315789,9.0,7.0,576.0,448.0
65.228007,-159.396705,-3.1713388,2.2406297,0.10526315789473684,0.05263157894736842,2.0,1.0,128.0,64.0
36.278321,-93.707503,11.982909,1.5709264,0.5789473684210527,0.05263157894736842,11.0,1.0,704.0,64.0
42.270995,-84.340449,11.243592,2.2962146,0.7368421052631579,0.21052631578947367,14.0,4.0,896.0,256.0
47.630385,-102.938964,13.244102,4.6699343,0.6842105263157894,0.42105263157894735,13.0,8.0,832.0,512.0
57.384296,-152.566533,1.2894938,0.7571216,1.0,0.631578947368421,19.0,12.0,1216.0,768.0
46.301628,-85.504841,11.133941,2.3910747,0.894736842105263,0.2631578947368421,17.0,5.0,1088.0,320.0
38.107085,-88.077305,15.175993,3.941852,0.3684210526315789,0.21052631578947367,7.0,4.0,448.0,256.0
36.010669,-85.241297,11.884469,1.5645573,0.9473684210526315,0.10526315789473684,18.0,2.0,1152.0,128.0
41.754665,-92.604755,14.005935,3.6909816,0.3157894736842105,0.21052631578947367,6.0,4.0,384.0,256.0
33.852579,-104.427651,12.52907,8.070837,0.6842105263157894,0.7368421052631579,13.0,14.0,832.0,896.0
65.98063,-164.971461,-3.194748,2.5393226,0.0,0.42105263157894735,0.0,8.0,0.0,512.0
48.978069,-122.506826,13.426444,2.8077085,0.42105263157894735,0.15789473684210525,8.0,3.0,512.0,192.0
37.739172,-117.87989,9.077425,7.4556737,0.47368421052631576,0.9473684210526315,9.0,18.0,576.0,1152.0
54.785696,-162.933009,1.4173285,0.6144497,0.5789473684210527,0.3684210526315789,11.0,7.0,704.0,448.0
41.064816,-82.875815,14.315043,3.7690043,0.5263157894736842,0.2631578947368421,10.0,5.0,640.0,320.0
68.734339,-166.3235,1.3528711,0.7436489,0.9473684210526315,0.5789473684210527,18.0,11.0,1152.0,704.0
36.486098,-120.998409,10.035489,6.0941105,0.2631578947368421,0.42105263157894735,5.0,8.0,320.0,512.0
32.955718,-104.48726,12.248738,8.317595,0.7368421052631579,0.7894736842105263,14.0,15.0,896.0,960.0
47.230092,-95.195442,10.501171,2.4480314,0.5263157894736842,0.21052631578947367,10.0,4.0,640.0,256.0
40.550649,-100.06968,13.287633,5.3118525,1.0,0.5789473684210527,19.0,11.0,1216.0,704.0
68.999445,-153.402334,-2.63418,2.0649765,0.10526315789473684,0.21052631578947367,2.0,4.0,128.0,256.0
43.562593,-106.802972,10.816978,7.153146,1.0,0.9473684210526315,19.0,18.0,1216.0,1152.0
36.804589,-100.02221,12.728533,6.810083,0.894736842105263,0.6842105263157894,17.0,13.0,1088.0,832.0
39.027428,-100.054712,13.297389,5.500134,0.5789473684210527,0.42105263157894735,11.0,8.0,704.0,512.0
64.551958,-144.94536,-1.2583975,4.808271,0.05263157894736842,0.894736842105263,1.0,17.0,64.0,1088.0
26.503286,-80.49268,14.797141,4.2779946,0.8421052631578947,0.42105263157894735,16.0,8.0,1024.0,512.0
44.326745,-123.991274,9.155266,5.9374886,0.5263157894736842,0.631578947368421,10.0,12.0,640.0,768.0
47.06057,-117.291473,10.588658,7.247648,0.894736842105263,0.894736842105263,17.0,17.0,1088.0,1088.0
61.764721,-165.26552,-2.4502788,2.3393524,0.10526315789473684,0.42105263157894735,2.0,8.0,128.0,512.0
40.198038,-94.165448,13.921729,3.4188883,0.21052631578947367,0.15789473684210525,4.0,3.0,256.0,192.0
66.586948,-152.340137,-1.2092906,5.1798797,0.15789473684210525,0.631578947368421,3.0,12.0,192.0,768.0
67.719512,-149.446139,-2.069221,3.2545278,0.15789473684210525,0.5263157894736842,3.0,10.0,192.0,640.0
43.147679,-72.34132,10.641932,1.8608065,0.7894736842105263,0.15789473684210525,15.0,3.0,960.0,192.0
40.058414,-95.366374,14.611471,3.809239,0.15789473684210525,0.15789473684210525,3.0,3.0,192.0,192.0
69.680647,-150.741262,-3.096124,2.0541914,0.05263157894736842,0.0,1.0,0.0,64.0,0.0
41.324862,-117.422873,10.268018,7.134552,0.7894736842105263,0.8421052631578947,15.0,16.0,960.0,1024.0
42.069659,-94.419933,14.620564,4.203489,0.3157894736842105,0.2631578947368421,6.0,5.0,384.0,320.0
35.850988,-97.450342,13.461487,6.1962485,0.9473684210526315,0.631578947368421,18.0,12.0,1152.0,768.0
42.146178,-107.809293,10.551994,7.9965134,0.7894736842105263,1.0,15.0,19.0,960.0,1216.0
39.123486,-76.53561,12.194151,2.56153,0.15789473684210525,0.10526315789473684,3.0,2.0,192.0,128.0
32.655486,-107.217001,12.095875,8.831635,0.21052631578947367,0.5263157894736842,4.0,10.0,256.0,640.0
38.402846,-104.871482,12.452343,6.7466636,0.47368421052631576,0.47368421052631576,9.0,9.0,576.0,576.0
60.411749,-144.212439,-1.2031418,2.8694396,0.0,0.894736842105263,0.0,17.0,0.0,1088.0
68.304889,-145.106684,-2.2995343,2.7737494,0.0,0.5263157894736842,0.0,10.0,0.0,640.0
38.653496,-93.006493,13.665598,3.1268542,0.7894736842105263,0.2631578947368421,15.0,5.0,960.0,320.0
63.31654,-144.813791,-1.996163,2.9784963,0.0,0.6842105263157894,0.0,13.0,0.0,832.0
37.213334,-92.926825,13.225702,2.342644,0.15789473684210525,0.05263157894736842,3.0,1.0,192.0,64.0
48.941915,-114.757782,8.758426,6.447895,0.5263157894736842,0.7368421052631579,10.0,14.0,640.0,896.0
67.285815,-163.294254,-2.7722626,2.3764606,0.05263157894736842,0.42105263157894735,1.0,8.0,64.0,512.0
45.035579,-113.263729,10.498115,6.565378,0.5789473684210527,0.631578947368421,11.0,12.0,704.0,768.0
64.407934,-144.828715,-0.8503249,5.290734,0.21052631578947367,0.7368421052631579,4.0,14.0,256.0,896.0
46.650755,-112.329255,9.8816395,6.948045,0.5263157894736842,0.6842105263157894,10.0,13.0,640.0,832.0
33.635594,-115.87412,11.785262,9.11544,0.42105263157894735,0.7894736842105263,8.0,15.0,512.0,960.0
35.062748,-80.922456,12.365957,2.5272877,1.0,0.2631578947368421,19.0,5.0,1216.0,320.0
41.273759,-90.028433,15.138342,4.0297604,0.6842105263157894,0.3157894736842105,13.0,6.0,832.0,384.0
35.172425,-116.443952,11.926817,9.019809,0.47368421052631576,0.7894736842105263,9.0,15.0,576.0,960.0
36.280955,-98.56352,13.034906,6.743563,0.9473684210526315,0.6842105263157894,18.0,13.0,1152.0,832.0
41.792705,-114.127489,10.31483,7.197085,0.8421052631578947,0.894736842105263,16.0,17.0,1024.0,1088.0
63.004972,-161.016309,-0.94396025,4.456311,0.05263157894736842,1.0,1.0,19.0,64.0,1216.0
60.462068,-149.931368,-1.5859973,2.8906925,0.05263157894736842,0.7368421052631579,1.0,14.0,64.0,896.0
40.148162,-99.462736,13.301021,5.5098157,0.8421052631578947,0.5263157894736842,16.0,10.0,1024.0,640.0
33.677495,-106.991252,11.923789,8.669016,0.3684210526315789,0.631578947368421,7.0,12.0,448.0,768.0
29.704694,-83.098066,13.410898,0.6598254,0.894736842105263,0.0,17.0,0.0,1088.0,0.0
45.518368,-67.79182,10.420286,2.3130438,0.5789473684210527,0.21052631578947367,11.0,4.0,704.0,256.0
41.392978,-72.632979,11.247488,1.8461825,0.631578947368421,0.10526315789473684,12.0,2.0,768.0,128.0
34.971112,-110.55614,11.869672,8.50668,0.47368421052631576,0.6842105263157894,9.0,13.0,576.0,832.0
39.252462,-117.681883,9.149616,7.538852,0.3157894736842105,0.8421052631578947,6.0,16.0,384.0,1024.0
41.926651,-79.128721,11.03973,1.9502723,0.47368421052631576,0.10526315789473684,9.0,2.0,576.0,128.0
42.364528,-102.937906,12.8657465,6.1136327,0.894736842105263,0.631578947368421,17.0,12.0,1088.0,768.0
38.97253,-107.705592,8.762047,7.0521016,0.631578947368421,1.0,12.0,19.0,768.0,1216.0
44.966222,-120.251421,10.253365,6.974741,0.5789473684210527,0.6842105263157894,11.0,13.0,704.0,832.0
65.484095,-164.933859,-2.631282,2.304851,0.0,0.47368421052631576,0.0,9.0,0.0,576.0
43.273637,-96.864661,14.47675,4.2990327,0.7894736842105263,0.42105263157894735,15.0,8.0,960.0,512.0
41.838232,-88.226345,13.426191,3.8268256,0.5263157894736842,0.3157894736842105,10.0,6.0,640.0,384.0
48.383643,-101.009798,13.347132,4.6564293,1.0,0.5263157894736842,19.0,10.0,1216.0,640.0
43.714137,-92.457277,13.997872,4.146674,1.0,0.47368421052631576,19.0,9.0,1216.0,576.0
66.691758,-154.269866,-1.0876404,5.0654745,0.15789473684210525,0.6842105263157894,3.0,13.0,192.0,832.0
39.326621,-74.826356,11.467897,1.9402617,0.5789473684210527,0.10526315789473684,11.0,2.0,704.0,128.0
38.388477,-77.369682,11.910818,1.6214303,0.5263157894736842,0.05263157894736842,10.0,1.0,640.0,64.0
35.053244,-100.559413,12.96576,7.08952,0.7368421052631579,0.631578947368421,14.0,12.0,896.0,768.0
64.765768,-148.824204,-0.47193462,4.9993443,0.2631578947368421,1.0,5.0,19.0,320.0,1216.0
40.662152,-108.231401,10.816424,8.165672,0.7368421052631579,0.9473684210526315,14.0,18.0,896.0,1152.0
64.666834,-152.293325,-1.1232567,5.154534,0.10526315789473684,0.8421052631578947,2.0,16.0,128.0,1024.0
46.641472,-107.923016,10.92394,6.7852397,0.3157894736842105,0.47368421052631576,6.0,9.0,384.0,576.0
29.849454,-94.226218,13.02878,1.4531118,0.6842105263157894,0.05263157894736842,13.0,1.0,832.0,64.0
61.875324,-158.338146,-0.88214105,4.784369,0.15789473684210525,0.8421052631578947,3.0,16.0,192.0,1024.0
66.357449,-160.144032,-3.3044395,2.5306573,0.05263157894736842,0.2631578947368421,1.0,5.0,64.0,320.0
38.007447,-92.065704,13.037127,2.1200607,0.3157894736842105,0.05263157894736842,6.0,1.0,384.0,64.0
34.686904,-78.764951,13.355871,0.6053782,1.0,0.0,19.0,0.0,1216.0,0.0
37.626098,-115.126558,11.327311,8.911843,0.3684210526315789,0.7894736842105263,7.0,15.0,448.0,960.0
43.256498,-113.512588,10.363496,7.640971,0.7368421052631579,0.894736842105263,14.0,17.0,896.0,1088.0
38.212769,-118.21657,10.984612,8.965136,0.47368421052631576,1.0,9.0,19.0,576.0,1216.0
69.425859,-150.067104,-2.7856808,2.0613382,0.0,0.15789473684210525,0.0,3.0,0.0,192.0
38.26083,-98.995873,12.972777,5.9605775,0.8421052631578947,0.5789473684210527,16.0,11.0,1024.0,704.0
42.541979,-91.643388,15.247144,3.8987477,0.631578947368421,0.2631578947368421,12.0,5.0,768.0,320.0
45.693967,-119.2896,10.550868,7.476806,0.2631578947368421,0.5263157894736842,5.0,10.0,320.0,640.0
48.488237,-111.23869,10.725753,6.7683454,0.47368421052631576,0.5789473684210527,9.0,11.0,576.0,704.0
35.578776,-118.158835,11.071684,8.339444,0.5263157894736842,0.7894736842105263,10.0,15.0,640.0,960.0
68.740229,-146.725631,-2.032344,3.1036513,0.05263157894736842,0.631578947368421,1.0,12.0,64.0,768.0
35.340585,-112.218525,9.138631,7.5747595,0.3157894736842105,0.894736842105263,6.0,17.0,384.0,1088.0
63.489962,-149.351095,-1.7264282,3.0310032,0.10526315789473684,0.631578947368421,2.0,12.0,128.0,768.0
66.954541,-154.901397,-1.3149107,4.556221,0.0,1.0,0.0,19.0,0.0,1216.0
58.225783,-156.466158,-3.588081,2.759749,0.05263157894736842,0.3684210526315789,1.0,7.0,64.0,448.0
33.016444,-104.763028,12.684206,8.068734,0.631578947368421,0.6842105263157894,12.0,13.0,768.0,832.0
42.493912,-73.611105,11.086833,2.0368884,0.3684210526315789,0.10526315789473684,7.0,2.0,448.0,128.0
45.346202,-95.971173,13.448547,4.3308306,0.894736842105263,0.47368421052631576,17.0,9.0,1088.0,576.0
31.567627,-102.637582,12.6907015,8.126872,0.9473684210526315,0.894736842105263,18.0,17.0,1152.0,1088.0
37.159842,-97.785651,13.189152,6.212577,0.5789473684210527,0.47368421052631576,11.0,9.0,704.0,576.0
62.539757,-155.265368,-1.226662,5.2331038,0.10526315789473684,0.7894736842105263,2.0,15.0,128.0,960.0
30.659044,-99.630624,13.725876,7.370001,0.6842105263157894,0.5789473684210527,13.0,11.0,832.0,704.0
66.318291,-143.21202,-1.0098436,5.0215483,0.15789473684210525,0.7894736842105263,3.0,15.0,192.0,960.0
